dataset,kir,method,method_label,oos_f1,f1_all,f1_k,known_recall,false_accept_rate,false_reject_rate,accuracy,auroc,aupr_oos,oos_f1_std,f1_all_std,f1_k_std,known_recall_std,false_accept_rate_std,false_reject_rate_std,accuracy_std,auroc_std,aupr_oos_std,n_seeds
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7885946611939285,0.656780700176241,0.6533119117284072,0.5325,0.05243589743589738,0.46749999999999997,0.7361038961038961,0.8464349696356275,0.8202411325534655,0.008579758994922679,0.008903644780417778,0.008955754710422514,0.012154149001478381,0.01632666007056647,0.012154149001478388,0.008716187107485545,0.016610261889607267,0.019952351266799576,5
banking77,0.5,random_partition,Random K=2,0.7162208519261768,0.7472005675171391,0.7480158231905856,0.8596052631578948,0.365,0.14039473684210518,0.7205194805194806,0.8556884278002699,0.8304466815067443,0.026683360105673216,0.01685606972589213,0.016726207137815308,0.00729047114589217,0.04076086432457639,0.007290471145892129,0.020091081186982777,0.011879021386491597,0.011469600305176561,5
banking77,0.5,single_centroid,Frozen K=1,0.7242801509490058,0.7451394438761987,0.7456883726374406,0.8501315789473685,0.34846153846153843,0.14986842105263154,0.7238961038961038,0.85260754048583,0.827576850284049,0.027673309741623107,0.01657860767276433,0.016410050747424545,0.01050985555142944,0.04361471758183914,0.010509855551429402,0.021163253189092266,0.010261543173566479,0.007646104711898743,5
banking77,0.5,trainable_k1,Trainable K=1,0.8356406184886493,0.8167355797722488,0.816238078753396,0.8221052631578948,0.15743589743589742,0.17789473684210522,0.8216883116883118,0.9014173414304993,0.8863032438146086,0.01825114454581141,0.010483055215298541,0.010337099838880103,0.004803082170643177,0.034346055742052295,0.004803082170643149,0.015263884488375939,0.011115850513844113,0.010931170548119639,5
banking77,0.75,fixed_k2,Frozen K=2,0.5931096142882415,0.802629197197889,0.8062416037997796,0.8313793103448276,0.3607894736842105,0.16862068965517235,0.745,0.8322200544464609,0.5835320552322394,0.025728699487870366,0.007806121199534476,0.007722347610926403,0.0037502477127855658,0.040205927678622376,0.0037502477127855697,0.010253265259106704,0.015458994332941461,0.027123453886080267,5
banking77,0.75,mogb_minilm,MOGB-MiniLM,0.4763444315858617,0.42392825044969384,0.4230245231887255,0.2876724137931034,0.00763157894736838,0.7123275862068965,0.4599350649350649,0.7977400181488203,0.4766882118952923,0.0041037737354307265,0.016952957950860666,0.01717652787796857,0.012201397797159093,0.003767847648230625,0.012201397797159093,0.009159067315142913,0.020251212273134873,0.03278835104006226,5
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.5313316683894659,0.5860713489392462,0.5870151365349321,0.45862068965517244,0.040526315789473646,0.5413793103448276,0.5781818181818181,0.8104557622504537,0.5045400009976453,0.005918725520325323,0.023848313965377746,0.02418144226771593,0.024356308956183872,0.019302232443044447,0.024356308956183896,0.014288296696932715,0.017405568283162302,0.03570777936063577,5
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.5507101160126237,0.6567440305693095,0.658572201509942,0.535603448275862,0.08131578947368416,0.4643965517241379,0.6157142857142858,0.8209998865698729,0.5610762868450603,0.004786773839330919,0.005721883039152488,0.0057609897435184475,0.005566856652056194,0.011635626826018005,0.005566856652056201,0.004996203652382188,0.013594799759587446,0.02201410515581218,5
banking77,0.75,random_partition,Random K=2,0.5337882516266328,0.7889339625187208,0.7933330264996189,0.8727586206896552,0.493157894736842,0.1272413793103448,0.7253246753246753,0.8201661751361161,0.5540039774819296,0.04240542158941037,0.007869675694657068,0.0078160333675772,0.005121879578452791,0.05563315986400823,0.005121879578452739,0.01205022309084132,0.016038769933155304,0.0268429546568434,5
banking77,0.75,single_centroid,Frozen K=1,0.5366071713978288,0.7821185401081376,0.786351494741074,0.8641379310344828,0.48,0.1358620689655172,0.7202597402597403,0.817510775862069,0.5494501046486522,0.04167218970527395,0.008950034871067915,0.008698157003577265,0.005211775517307497,0.054517208648106365,0.0052117755173075216,0.014093676788455141,0.016750193763312073,0.023809211153547716,5
banking77,0.75,trainable_k1,Trainable K=1,0.6865343253584566,0.8413111725848881,0.8439797389163782,0.8241379310344827,0.1960526315789473,0.1758620689655172,0.7968831168831169,0.8890411751361162,0.6985107098502167,0.02708454008995989,0.0077123704045817245,0.0074778817530542505,0.004054932698755789,0.0458076189092874,0.004054932698755768,0.012071199777073513,0.016986688566853328,0.03324601660180583,5
clinc150,0.25,fixed_k2,Frozen K=2,0.9447183904938934,0.7801346791980823,0.775803528900824,0.7435087719298246,0.04728070175438592,0.2564912280701754,0.9096491228070175,0.9344876500461681,0.9767689785502253,0.00798118696952838,0.019606457333605467,0.019915242289369854,0.006523155243009901,0.014850555949313596,0.006523155243009919,0.012533120172643644,0.009191535369763628,0.003509247353844454,5
clinc150,0.25,mogb_minilm,MOGB-MiniLM,0.9238361040438375,0.5224035964713533,0.5118395831141827,0.37105263157894736,0.006578947368420999,0.6289473684210527,0.8688771929824561,0.9060657894736842,0.963469654341278,0.0029534277865939165,0.032761230904904334,0.03354694706319405,0.026693200095970083,0.0021764729431227024,0.02669320009597005,0.005504132586605538,0.014568116456954692,0.00732799147890243,5
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9413139384002536,0.7016229766010627,0.6953153197116103,0.6017543859649124,0.02236842105263154,0.39824561403508774,0.9017192982456141,0.9274617189904586,0.9735223875851311,0.004982739043635983,0.03478368488471803,0.03557771068321163,0.04404784186583784,0.006138392544858933,0.04404784186583788,0.008586997980566419,0.01722009706747917,0.006607934032877373,5
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9263775447547195,0.5666949810733997,0.557229650450207,0.4189473684210526,0.01179824561403504,0.5810526315789474,0.8740350877192983,0.9017829332102185,0.9630424548868696,0.003487826147523177,0.018075093608092025,0.018476536073602397,0.013195851685011811,0.005792546366957996,0.013195851685011781,0.005817317414592682,0.013189108546256639,0.005460875919826268,5
clinc150,0.25,random_partition,Random K=2,0.9423997495237098,0.7878036270153732,0.7837353080019959,0.7884210526315789,0.06171052631578942,0.211578947368421,0.9067017543859649,0.9437183748845799,0.9825638454444807,0.009448493371717824,0.02544766217689709,0.0258734002667356,0.015769968459118745,0.015022810193180875,0.015769968459118745,0.014485853469991955,0.011801956644192526,0.0034526331400473818,5
clinc150,0.25,single_centroid,Frozen K=1,0.9420722511346671,0.7843899282129962,0.7802403933992681,0.7794736842105263,0.06035087719298242,0.22052631578947363,0.9060350877192983,0.9434849953831949,0.9825040382245194,0.007409448841719788,0.01877813960270395,0.01908439723051102,0.010555515057186928,0.013202956464477715,0.010555515057186935,0.011382301467787691,0.010672880461408171,0.0033960507649191322,5
clinc150,0.25,trainable_k1,Trainable K=1,0.9516427437131567,0.7968993956538231,0.7928272022838406,0.7363157894736843,0.03236842105263154,0.2636842105263158,0.9208421052631579,0.9588536088027085,0.9876229578269167,0.006493831244298967,0.019459710746000582,0.019801353224410623,0.008358687192681824,0.011023527540387063,0.008358687192681846,0.01033406306064248,0.012065791586742352,0.004416140820934228,5
clinc150,0.5,fixed_k2,Frozen K=2,0.892005798496586,0.8009431390043901,0.7997289702111607,0.7513777777777777,0.06440579710144924,0.24862222222222222,0.856561403508772,0.924975458937198,0.9370482791886309,0.00264522648221667,0.009986593104864919,0.010098408039830612,0.01311901833123612,0.005931060927178789,0.013119018331236094,0.004453169336970744,0.0027687500462942605,0.0035668588920184673,5
clinc150,0.5,mogb_minilm,MOGB-MiniLM,0.8131951016346013,0.44953800389890197,0.44468924259575926,0.3157333333333333,0.00904347826086952,0.6842666666666666,0.7237894736842105,0.8764096876006441,0.8832486853189302,0.0029937394053626406,0.017795263450771055,0.017993685362080927,0.013693649965685421,0.0015255301295003965,0.013693649965685424,0.005768969538955549,0.007663174447065316,0.00819012602665888,5
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.8555543863002324,0.645981713026754,0.6431874107164409,0.5334222222222222,0.02498550724637676,0.46657777777777776,0.7985263157894738,0.9052768824476651,0.9196825244395654,0.004191319483426528,0.02172674348257144,0.021964580350954194,0.018977309387922688,0.0032497394592867087,0.018977309387922654,0.007281864206502728,0.008643313353790138,0.009688153468954235,5
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.8332324302971947,0.5640931010016157,0.5605045766110079,0.42239999999999994,0.01686956521739124,0.5776,0.7591578947368421,0.8898238711755233,0.9015743601911357,0.002951150958467956,0.01571056844862137,0.015884074269044195,0.015060700228011441,0.0026911291335501852,0.01506070022801145,0.005465975228213593,0.005910113787255625,0.004277614314625333,5
clinc150,0.5,random_partition,Random K=2,0.8906911053121688,0.8075070935100765,0.8063979733527151,0.7947555555555555,0.08962318840579706,0.20524444444444442,0.8555438596491228,0.9302566698872786,0.9465447968241728,0.005027811945926702,0.009318873313704169,0.009427737636586435,0.014258287605182454,0.0035464333725641565,0.014258287605182452,0.0047507916756147845,0.005012555387611093,0.00698092785936058,5
clinc150,0.5,single_centroid,Frozen K=1,0.8894333056826393,0.8026933913946113,0.8015368592041044,0.7875555555555556,0.0881739130434782,0.21244444444444438,0.8531578947368421,0.9289202705314009,0.9453136430594407,0.005027522658010518,0.010823184897063309,0.010939639565571988,0.013799266396675567,0.0042173664026357825,0.013799266396675555,0.005883081627055182,0.005174136611141694,0.007235533619430062,5
clinc150,0.5,trainable_k1,Trainable K=1,0.9043941395821135,0.8181661694793956,0.8170164632113595,0.7444444444444445,0.036927536231884016,0.25555555555555554,0.8734035087719298,0.9532673752012881,0.9649131913639692,0.004441963320551506,0.00920341014264694,0.00927877765171319,0.0033847880470506474,0.007571267501376492,0.0033847880470506413,0.006461048858704844,0.005488248090117022,0.0067695009838479505,5
clinc150,0.75,fixed_k2,Frozen K=2,0.8150384507030115,0.8143458841089413,0.814339700478637,0.7580357142857143,0.0732478632478632,0.2419642857142857,0.8151929824561404,0.9182304385429386,0.8623213163626969,0.00630494099801557,0.0069015082992210436,0.00691678537886937,0.009493534468890832,0.004952473369510488,0.009493534468890837,0.0064443542303786235,0.003402845931151549,0.004382161902789791,5
clinc150,0.75,mogb_minilm,MOGB-MiniLM,0.6593154230507091,0.4179709109786164,0.41581604926368704,0.29196428571428573,0.00829059829059824,0.7080357142857142,0.5781754385964912,0.8643049450549449,0.7520503201772899,0.004187552090302015,0.01552778390349888,0.015630168685979436,0.012156927538988137,0.003359528890091204,0.012156927538988144,0.00747582540779645,0.01180926068657238,0.01588424170491822,5
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7197434059711283,0.5960139307329898,0.5949092032755063,0.4808928571428572,0.018888888888888837,0.5191071428571428,0.6826666666666668,0.8967573768823769,0.8257099119541585,0.0059448223178597435,0.023306568462890812,0.023461770480190384,0.020381364384464945,0.004288435454462243,0.02038136438446494,0.010703479872400598,0.010832451294774045,0.020657768166605712,5
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7004044722488025,0.5692900146575266,0.5681193498576044,0.4284523809523809,0.018803418803418757,0.571547619047619,0.6508771929824562,0.8802616758241758,0.7930407784196932,0.003855913011152742,0.012163796573414345,0.012238582286421613,0.012483336398644535,0.0028507829196851367,0.012483336398644516,0.0068105434890462,0.008341803981055886,0.010216538336728658,5
clinc150,0.75,random_partition,Random K=2,0.8220513451445486,0.823453472957717,0.8234659919560489,0.8004761904761905,0.10222222222222217,0.1995238095238095,0.8222105263157895,0.9227625152625153,0.8812826362736683,0.009384997678589673,0.008768990439803444,0.008780939354811095,0.00947392067216599,0.00939879519714436,0.009473920672166004,0.008975360410067782,0.004437779709692995,0.008994849687023639,5
clinc150,0.75,single_centroid,Frozen K=1,0.8174656812211403,0.8174095805265577,0.8174090796274989,0.7907142857142857,0.101025641025641,0.20928571428571424,0.8170877192982455,0.9199905118030118,0.8747476986909115,0.007954970381519962,0.0073057739131530556,0.007314858581460253,0.010045249099870967,0.005658158390654235,0.010045249099870961,0.007621590559671943,0.004358024752138863,0.00916651533484646,5
clinc150,0.75,trainable_k1,Trainable K=1,0.828493223497581,0.8291245798894671,0.8291302170001089,0.7511904761904762,0.040170940170940125,0.24880952380952376,0.8305964912280702,0.9500434472934473,0.9244287014099977,0.005076623944875152,0.007668826723022182,0.007697151327186658,0.008669352180731848,0.003974588726012444,0.008669352180731879,0.006342050665849344,0.004167084976489906,0.009783406283360909,5
stackoverflow,0.25,fixed_k2,Frozen K=2,0.8666146611474034,0.767990693403829,0.748265899855114,0.8521333333333333,0.19471111111111106,0.14786666666666665,0.8107666666666666,0.9027892444444443,0.9442456955268907,0.04798142689533388,0.0444941057534056,0.04410415049846917,0.015480453625279975,0.0830995832765769,0.01548045362527998,0.06143329716041616,0.021474209164574484,0.014364879545253855,5
stackoverflow,0.25,mogb_minilm,MOGB-MiniLM,0.8944000569448456,0.540703865522772,0.4699646272383573,0.3261333333333333,0.00937777777777774,0.6738666666666667,0.8243333333333334,0.8672337777777779,0.9256037956668599,0.005949655171098938,0.04633819785305139,0.05456022850638987,0.048486882533091163,0.005384935548750563,0.04848688253309118,0.011034667593040072,0.02197997091655155,0.016348535218525497,5
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.9259960799998362,0.7345093038010513,0.6962119485612942,0.5910666666666666,0.02031111111111104,0.4089333333333333,0.8820333333333334,0.9164517333333333,0.9603337045725686,0.005335538584498705,0.039075792620303265,0.046368889207575426,0.050757812753856456,0.012352437656162561,0.05075781275385648,0.008784772178162701,0.0075890878244445435,0.008414893655214238,5
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.9063585472441907,0.6905304844967872,0.6473648719473064,0.5414666666666667,0.04435555555555554,0.4585333333333333,0.8501,0.8315969481481481,0.8999522662047736,0.015088858282761509,0.035003180897006526,0.03902867537366424,0.02263919904354689,0.02544158159537403,0.022639199043546887,0.023404237508052542,0.04819398795472852,0.03663961318712879,5
stackoverflow,0.25,random_partition,Random K=2,0.8911014170392451,0.8086454974094963,0.7921543134835465,0.8609333333333333,0.1568444444444444,0.13906666666666662,0.842,0.9205399703703705,0.9557569260950345,0.04117036715235756,0.03058047333973445,0.02887577688911338,0.01891853882072059,0.07328641596798209,0.018918538820720553,0.05556427709319084,0.01496022185101372,0.012016898938028778,5
stackoverflow,0.25,single_centroid,Frozen K=1,0.8948207530022316,0.8101159547533475,0.7931749951035708,0.8561333333333334,0.14955555555555552,0.14386666666666661,0.8465666666666667,0.9199174814814814,0.9547420553298818,0.0376559780719465,0.028957126044099602,0.02764641935208674,0.01824158862477595,0.06764613810115103,0.018241588624775967,0.05143329012743919,0.01420064864493515,0.011938362913704394,5
stackoverflow,0.25,trainable_k1,Trainable K=1,0.9547969095009252,0.8763726851882936,0.8606878403257671,0.8429333333333332,0.038488888888888836,0.15706666666666663,0.9304666666666666,0.9529569185185185,0.9772978254353099,0.0121014663289031,0.023711704285174266,0.026060341631193713,0.005899152481501032,0.0213913562790392,0.005899152481501042,0.017585663352730076,0.01608608413019217,0.00912857914228885,5
stackoverflow,0.5,fixed_k2,Frozen K=2,0.6352945072329976,0.7275883031957765,0.7368176827920545,0.8688666666666667,0.4716666666666667,0.13113333333333332,0.6692666666666667,0.8259930444444444,0.7638740861715021,0.04301876563041502,0.023359233304818608,0.024403594778726178,0.012801041624284559,0.05844940832321008,0.012801041624284585,0.027457694732078305,0.010133263774005858,0.00937176979955021,5
stackoverflow,0.5,mogb_minilm,MOGB-MiniLM,0.729199427573284,0.43298039378929865,0.4033584904109001,0.2709333333333333,0.00793333333333328,0.7290666666666666,0.6305666666666667,0.8476909333333333,0.7865554428431313,0.006249432392941407,0.03399553971951928,0.036784448480959665,0.023698804470549447,0.0025755258362775845,0.023698804470549423,0.012082241329966738,0.03540406497216227,0.04414474605820934,5
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.7924706249591658,0.63344181949998,0.6175389389540615,0.5038666666666667,0.01859999999999998,0.4961333333333333,0.7407333333333334,0.8663389555555556,0.8165219640522269,0.014867493644347045,0.05501643416641743,0.05908697514945714,0.049077376548557386,0.0070134790859379655,0.04907737654855736,0.023838169672467106,0.039892501233569765,0.056565983071973046,5
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.7335218198140271,0.6358695194997168,0.6261042894682859,0.5449333333333334,0.1569333333333333,0.4550666666666666,0.6835333333333333,0.732959,0.6619594619282418,0.013012175796140623,0.01582317933949017,0.016883080111601195,0.011736457917295356,0.029528141003305836,0.011736457917295356,0.013599121703665666,0.02649026244807518,0.03184038560176822,5
stackoverflow,0.5,random_partition,Random K=2,0.7587996754762378,0.7980409512231381,0.8019650787978282,0.8764,0.30979999999999996,0.12359999999999996,0.7609999999999999,0.8881375111111112,0.8423902188868467,0.0549134144241642,0.022351101003422826,0.021260624588459596,0.013462705688101626,0.08558024174876919,0.013462705688101675,0.04144122343753859,0.016766543697472682,0.019476453132235828,5
stackoverflow,0.5,single_centroid,Frozen K=1,0.7654959559609912,0.7997964624589458,0.8032265131087414,0.8714666666666666,0.29706666666666665,0.1285333333333333,0.7657666666666667,0.8876673111111112,0.8402327675198755,0.05344876974549661,0.022009634922279985,0.020946499502751067,0.011824174859630228,0.0840477377579089,0.01182417485963019,0.04072581081656532,0.016617132088173447,0.019268095555044273,5
stackoverflow,0.5,trainable_k1,Trainable K=1,0.8767066651336372,0.8655077750537566,0.8643878860457684,0.8389333333333333,0.09339999999999998,0.16106666666666664,0.8681333333333333,0.9235181333333333,0.8935448620562013,0.016570048659295993,0.012976894988666438,0.01274134362521636,0.0035699361961307454,0.03261168842949139,0.0035699361961307446,0.015964109050547654,0.014917396867995557,0.028480838411641715,5
stackoverflow,0.75,fixed_k2,Frozen K=2,0.43634697678645706,0.7446586353568032,0.7652127459281596,0.8802222222222221,0.6166666666666667,0.11977777777777773,0.6810333333333334,0.7757786962962963,0.4698138180586214,0.07858109845039463,0.019022613164624624,0.016565423639946137,0.008217716483155838,0.09370521152351488,0.008217716483155845,0.02357299537842213,0.026485343989206805,0.060964948054977076,5
stackoverflow,0.75,mogb_minilm,MOGB-MiniLM,0.4558840331344417,0.33093232311807846,0.3226022091169876,0.21173333333333327,0.006666666666666619,0.7882666666666667,0.40553333333333336,0.8032848592592593,0.4815859856491138,0.004201451885150502,0.020763371557782045,0.021914733652955033,0.014546986451317514,0.004784233364802465,0.014546986451317526,0.010516785524949042,0.04412659084290659,0.06763131222870251,5
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,0.5156718868278516,0.4958398225235195,0.49451768490323067,0.3906666666666666,0.01799999999999996,0.6093333333333334,0.5346666666666666,0.7922923259259259,0.46413433711130103,0.009972097867131961,0.03643851730775787,0.03826677785625455,0.029805956816186842,0.010488088481701538,0.02980595681618685,0.02104789511777578,0.04256059459285867,0.07706107149387181,5
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,0.48479416104025363,0.6121983148732834,0.6206919251288187,0.5349777777777778,0.2337333333333333,0.4650222222222222,0.5649666666666666,0.6866778074074074,0.3700422816432617,0.012615074300219385,0.011726358175282392,0.01217100372416251,0.01032867278412293,0.019491308604378286,0.010328672784122887,0.010481730137084531,0.021953868729973198,0.046747685987246136,5
stackoverflow,0.75,random_partition,Random K=2,0.6500992335498492,0.8107916989356445,0.8215045299613642,0.8819555555555556,0.34559999999999996,0.1180444444444444,0.77,0.8821197037037036,0.6627071580285776,0.05461173977739191,0.009135782015050711,0.00838075701956276,0.010707560499565248,0.07930615781051725,0.010707560499565344,0.018539372517249183,0.019524610572511564,0.0658229429382913,5
stackoverflow,0.75,single_centroid,Frozen K=1,0.6560530143222347,0.8123797132114893,0.8228014931374397,0.8762222222222222,0.32826666666666665,0.12377777777777774,0.7722333333333333,0.8816990518518519,0.661207195888842,0.05338730220621315,0.009843875658030734,0.009074997341374904,0.011677772491805526,0.08026566998273782,0.011677772491805589,0.01909137385196668,0.018980269052255954,0.06214195963135305,5
stackoverflow,0.75,trainable_k1,Trainable K=1,0.7630378449085173,0.87280021593395,0.8801177073356452,0.8411555555555555,0.08799999999999997,0.1588444444444444,0.8443999999999999,0.9290362370370371,0.7729399457737551,0.02911415051443791,0.006839113989012046,0.006123217765311279,0.006726399069669037,0.05970855140690578,0.00672639906966907,0.01174769480933742,0.01009602523621889,0.026186619936618524,5
