dataset,kir,baseline,baseline_label,metric,n_seeds,mean_delta,median_delta,ci95_low,ci95_high,wins,ties,losses
banking77,0.25,fixed_k2,Frozen K=2,f1_all,5,0.07410409057541474,0.06829979367188965,0.06508033761141067,0.08657501690160326,5,0,0
banking77,0.25,fixed_k2,Frozen K=2,f1_k,5,0.0749116806120661,0.07027721438534806,0.06572157393201353,0.0874030169146098,5,0,0
banking77,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.0005263157894736858,0.001315789473684159,-0.013947368421052597,0.011842105263157876,3,0,2
banking77,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,-0.10000000000000002,-0.10991379310344832,-0.1247413793103449,-0.07146551724137928,0,0,5
banking77,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,0.0005263157894736914,-0.0013157894736842146,-0.011842105263157886,0.01394736842105263,2,0,3
banking77,0.25,fixed_k2,Frozen K=2,accuracy,5,0.07766233766233765,0.0866883116883117,0.057402597402597386,0.09655844155844155,5,0,0
banking77,0.25,fixed_k2,Frozen K=2,auroc,5,0.03494986388384762,0.03907270871143376,0.024797527223230587,0.045102200544464656,5,0,0
banking77,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.01516301022346831,0.017597676522579597,0.010930131185538228,0.019395889261398392,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.08102491487210714,0.07703483782743159,0.06045571788497554,0.10004003794564972,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,f1_all,5,0.05509624355484759,0.05597822175125966,0.046722018611790615,0.06383667761097837,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,f1_k,5,0.054413910099130255,0.055424100275570876,0.04636344856133643,0.06299987295257584,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.003421052631578947,-0.003947368421052588,-0.011578947368421067,0.004736842105263173,2,0,3
banking77,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,-0.1330769230769231,-0.1320512820512821,-0.1696153846153846,-0.09551282051282049,0,0,5
banking77,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,0.003421052631578947,0.003947368421052616,-0.00473684210526309,0.01157894736842104,3,0,2
banking77,0.5,fixed_k2,Frozen K=2,accuracy,5,0.07376623376623374,0.06818181818181812,0.05792207792207791,0.08967532467532464,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,auroc,5,0.04165511133603241,0.04294450067476385,0.031189102564102587,0.05212449392712552,5,0,0
banking77,0.5,fixed_k2,Frozen K=2,aupr_oos,5,0.050514404778107716,0.05005919196335229,0.03762144005656385,0.06574702364966087,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.093424711070215,0.09260847751145063,0.07713912906393465,0.10869372663621486,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,f1_all,5,0.03868197538699889,0.03625739558700758,0.034195433540150776,0.04509938827996278,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,f1_k,5,0.037738135116598646,0.034963023040978536,0.03342643355570522,0.04401464185042157,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.007241379310344809,-0.006896551724137945,-0.011724137931034485,-0.002586206896551668,1,0,4
banking77,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,-0.1647368421052632,-0.17368421052631589,-0.1857894736842106,-0.13999999999999996,0,0,5
banking77,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,0.007241379310344848,0.006896551724138,0.002586206896551713,0.011724137931034528,4,0,1
banking77,0.75,fixed_k2,Frozen K=2,accuracy,5,0.051883116883116864,0.05129870129870129,0.043441558441558434,0.060129870129870124,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,auroc,5,0.05682112068965519,0.05505955081669689,0.04803796222776766,0.06603312159709626,5,0,0
banking77,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.11497865461797734,0.12784958760451737,0.09042716389868415,0.1352054749820159,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.006924353219263324,0.006451323865418024,0.004609119539143602,0.009755831547194505,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,f1_all,5,0.01676471645574078,0.01923773814290719,0.010345857928652547,0.021909924869061424,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,f1_k,5,0.017023673383016514,0.019591910322441675,0.010230169802871236,0.02222503177446684,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.007192982456140329,-0.00877192982456143,-0.012280701754385915,-0.0019298245614035147,1,0,4
clinc150,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,-0.01491228070175438,-0.0160087719298245,-0.01969298245614034,-0.010087719298245642,0,0,5
clinc150,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,0.007192982456140357,0.00877192982456143,0.0019298245614034816,0.012280701754386008,4,0,1
clinc150,0.25,fixed_k2,Frozen K=2,accuracy,5,0.011192982456140288,0.010701754385964768,0.007578947368421041,0.015438596491228007,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,auroc,5,0.024365958756540594,0.027346298861188223,0.019592913204062957,0.028294052016005034,5,0,0
clinc150,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.01085397927669134,0.011047705714912537,0.009761963242443716,0.011954819036920018,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.01238834108552742,0.013538491229166838,0.009065836681943763,0.014532074816888563,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,f1_all,5,0.01722303047500564,0.01618810348109856,0.014871954453949131,0.020065217917011702,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,f1_k,5,0.017287493000198696,0.016203555783448786,0.01492967724307781,0.020146943502750238,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.006933333333333324,-0.007555555555555538,-0.015555555555555545,0.0016888888888888954,1,1,3
clinc150,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,-0.02747826086956522,-0.03275362318840581,-0.034376811594202916,-0.016637681159420277,0,0,5
clinc150,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,0.006933333333333324,0.007555555555555593,-0.0016888888888888843,0.015555555555555534,3,1,1
clinc150,0.5,fixed_k2,Frozen K=2,accuracy,5,0.01684210526315788,0.018596491228070167,0.013017543859649084,0.019052631578947366,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,auroc,5,0.028291916264090132,0.026383510466988946,0.0223060611916265,0.03435640579710122,5,0,0
clinc150,0.5,fixed_k2,Frozen K=2,aupr_oos,5,0.027864912175338374,0.02408927062398314,0.021995971494592648,0.03482691303016468,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.013454772794569636,0.011128135128638084,0.008720742782478141,0.019705954095098212,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,f1_all,5,0.014778695780525842,0.015490436611982794,0.008681630550272445,0.02021131486361285,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,f1_k,5,0.014790516521471874,0.015510173360716584,0.008677438859582809,0.020215827013331755,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.006845238095238071,-0.008928571428571397,-0.01124999999999996,-0.00011904761904761863,1,0,4
clinc150,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,-0.03307692307692308,-0.031623931623931706,-0.03863247863247864,-0.028119658119658098,0,0,5
clinc150,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,0.00684523809523806,0.008928571428571397,0.00011904761904757422,0.011190476190476167,4,0,1
clinc150,0.75,fixed_k2,Frozen K=2,accuracy,5,0.015403508771929864,0.01473684210526316,0.009684210526315828,0.021368421052631592,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,auroc,5,0.03181300875050876,0.03187868844118835,0.027584274521774522,0.03604174297924301,5,0,0
clinc150,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.06210738504730069,0.06797497092015059,0.052927085908057926,0.06976298438302345,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,oos_f1,5,0.08818224835352187,0.06970045064326291,0.05564394580410055,0.12604443852465338,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_all,5,0.10838199178446455,0.096551674768944,0.08037579902700001,0.13924611564119652,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,f1_k,5,0.1124219404706531,0.10200213976427763,0.08530612563754048,0.14187040703046563,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,known_recall,5,-0.009200000000000009,-0.021333333333333315,-0.022933333333333316,0.0074666666666666215,2,0,3
stackoverflow,0.25,fixed_k2,Frozen K=2,false_accept_rate,5,-0.1562222222222222,-0.128,-0.2152444444444445,-0.09991111111111113,0,0,5
stackoverflow,0.25,fixed_k2,Frozen K=2,false_reject_rate,5,0.009199999999999996,0.0213333333333334,-0.0074666666666666935,0.022933333333333323,3,0,2
stackoverflow,0.25,fixed_k2,Frozen K=2,accuracy,5,0.11969999999999988,0.09816666666666651,0.0774999999999999,0.16616666666666652,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,auroc,5,0.050167674074074145,0.050443111111110994,0.037056740740740814,0.06457973333333336,5,0,0
stackoverflow,0.25,fixed_k2,Frozen K=2,aupr_oos,5,0.033052129908419145,0.027575866008909933,0.023027729164788523,0.04307653065204977,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,oos_f1,5,0.24141215790063958,0.23785965820697796,0.21624001811829477,0.2665842976829844,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,f1_all,5,0.1379194718579801,0.12652548309289846,0.1152772078182643,0.16530609654979606,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,f1_k,5,0.1275702032537141,0.1153920655814904,0.10253793157203232,0.15578004790603123,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,known_recall,5,-0.029933333333333347,-0.033333333333333326,-0.03626666666666669,-0.020733333333333315,0,0,5
stackoverflow,0.5,fixed_k2,Frozen K=2,false_accept_rate,5,-0.37826666666666664,-0.3776666666666667,-0.4068666666666667,-0.3496666666666667,0,0,5
stackoverflow,0.5,fixed_k2,Frozen K=2,false_reject_rate,5,0.029933333333333322,0.0333333333333333,0.020733333333333305,0.036266666666666655,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,accuracy,5,0.1988666666666667,0.1971666666666667,0.18056666666666668,0.21946666666666664,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,auroc,5,0.09752508888888886,0.10308166666666663,0.08546606666666665,0.10958411111111108,5,0,0
stackoverflow,0.5,fixed_k2,Frozen K=2,aupr_oos,5,0.12967077588469908,0.11479941931750937,0.10598496517053643,0.15617605370971427,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,oos_f1,5,0.3266908681220603,0.3384698248693119,0.24988614039171306,0.39312860549408546,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,f1_all,5,0.12814158057714672,0.12262829859915847,0.1135416993785358,0.15050927839723677,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,f1_k,5,0.11490496140748571,0.10823886351448131,0.10275734347954199,0.13511983613973652,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,known_recall,5,-0.03906666666666665,-0.04444444444444451,-0.047733333333333315,-0.029555555555555512,0,0,5
stackoverflow,0.75,fixed_k2,Frozen K=2,false_accept_rate,5,-0.5286666666666667,-0.544,-0.6278666666666666,-0.4144,0,0,5
stackoverflow,0.75,fixed_k2,Frozen K=2,false_reject_rate,5,0.03906666666666668,0.04444444444444451,0.029555555555555512,0.04773333333333338,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,accuracy,5,0.16336666666666666,0.15749999999999997,0.1408666666666667,0.1908,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,auroc,5,0.15325754074074074,0.1441542222222223,0.13819185185185182,0.1703734518518519,5,0,0
stackoverflow,0.75,fixed_k2,Frozen K=2,aupr_oos,5,0.3031261277151337,0.2937263816376881,0.27481109733361103,0.33144115809665636,5,0,0
banking77,0.25,random_partition,Random K=2,oos_f1,5,0.06648992298504963,0.06287167499389901,0.05664986156442338,0.0778443423141423,5,0,0
banking77,0.25,random_partition,Random K=2,f1_all,5,0.09195491647336082,0.08731213842624552,0.07772951189154458,0.10627184111248286,5,0,0
banking77,0.25,random_partition,Random K=2,f1_k,5,0.09329517928853512,0.08869008993832317,0.07882064490563381,0.1078951126595475,5,0,0
banking77,0.25,random_partition,Random K=2,known_recall,5,-0.02894736842105261,-0.02894736842105261,-0.032631578947368386,-0.02526315789473683,0,0,5
banking77,0.25,random_partition,Random K=2,false_accept_rate,5,-0.1198275862068966,-0.1129310344827587,-0.1358620689655173,-0.10413793103448281,0,0,5
banking77,0.25,random_partition,Random K=2,false_reject_rate,5,0.028947368421052676,0.028947368421052694,0.025263157894736876,0.03263157894736846,5,0,0
